ObsID,PI,Observer,Region,Year,Month,Day,DOY,StartHr,StartMin,SurvMin,PredDur,ObsMin,PreObsMin,Status,Site,Description,Access,Loc,Lat,Lon,Unit,Model,Tilt,Radius,Max,Dir,MamuIn,MamuOut,MamuInPD,MaxByYear,DetMax,DetIn,DetOut,DetInPD,DetMaxByYear,Comments,Sun,Start,MamuIn 90 min predawn,MamuIn prior to 90 min predawn,Survey time over 90min Predawn,Sunrise
CC06010008,"Bertram, Doug",Bernard K. Schroeder,CC,2006,6,16,167,3,8,180,120,0,0,Complete,Kwalate,Kwalate,Shore,Coastal,50.77933362,-125.6833312,CWS 6 (Dunbar),FR-7112,25,0.75,52,Incoming,53,18,52,,50,51,17,50,,Complex arrangement of inlets and valley systems leave possible alternate access to area.,308,188,50,2,30,5:08:00
CC06010009,"Bertram, Doug",Bernard K. Schroeder,CC,2006,6,17,168,22,10,60,0,0,0,Complete,Wakeman,Wakeman,Shore,Coastal,51.0277768,-126.5099344,CWS 6 (Dunbar),FR-7112,25,0.75,0,,0,0,0,,0,0,0,0,,,1298,1330,,,,21:38:00
CC06010010,"Bertram, Doug",Bernard K. Schroeder,CC,2006,6,18,169,3,10,120,120,0,0,Excluded,Wakeman,Wakeman,Shore,Coastal,51.0277768,-126.5099344,CWS 6 (Dunbar),FR-7112,25,0.75,18,Incoming,18,1,18,,13,13,1,13,,,310,190,13,5,30,5:10:00
CC06010011,"Bertram, Doug",Bernard K. Schroeder,CC,2006,6,19,170,3,10,190,120,0,0,Complete,Kakweikan,Kakweikan 2,Shore,Coastal,50.79553239,-126.013895,CWS 6 (Dunbar),FR-7112,25,0.75,390,Incoming,401,172,390,,367,376,125,367,,"Good station location and radar viewscape, but far from likely feeding areas. Tied to log boom.",310,190,373,17,30,5:10:00
CC06010012,"Bertram, Doug",Bernard K. Schroeder,CC,2006,6,20,171,3,5,189,123,0,0,Complete,Kwalate,Kwalate,Shore,Coastal,50.77933362,-125.6833312,CWS 6 (Dunbar),FR-7112,25,0.75,154,Incoming,168,52,154,154,135,145,42,135,135,,308,185,143,11,33,5:08:00
CC06010013,"Bertram, Doug",Bernard K. Schroeder,CC,2006,6,22,173,22,50,33,0,0,0,Complete,Koeye,Koeye,Shore,Coastal,51.77289417,-127.8770279,CWS 6 (Dunbar),FR-7112,25,0.75,10,Outgoing,0,10,0,,9,0,9,0,,"Potential alternate access via Roscoe Inlet and the south arm of Ellerslie Lake, some low topography; not an ideal station for complete coverage due to compex orientation of topography and waterways.",1315,1370,,,,21:55:00
CC06010014,"Bertram, Doug",Bernard K. Schroeder,CC,2006,6,23,174,3,13,187,120,0,0,Complete,Koeye,Koeye,Shore,Coastal,51.77289417,-127.8770279,CWS 6 (Dunbar),FR-7112,25,0.75,138,Incoming,142,94,138,,114,117,80,114,,Potential alternate access via Ellerslie Lake and low lying area to Ingram Lake.  Anchorage at side of inlet is rocky and not ideal.,313,193,111,27,30,5:13:00
CC06010015,"Bertram, Doug",Bernard K. Schroeder,CC,2006,6,24,175,3,13,187,120,0,0,Complete,Koeye,Koeye,Shore,Coastal,51.77289417,-127.8770279,CWS 6 (Dunbar),FR-7112,25,0.75,232,Incoming,247,95,232,,215,227,70,215,,Very narrow radar viewscape; MAMU flight paths may not be as constrained as the viewscape.,313,193,224,8,30,5:13:00
CC06010016,"Bertram, Doug",Bernard K. Schroeder,CC,2006,6,24,175,21,55,95,4,0,0,Complete,Ellerslie,Ellerslie,Shore,Coastal,52.51538886,-127.992329,CWS 6 (Dunbar),FR-7112,25,0.75,168,Incoming,168,35,0,,29,147,29,0,,Owikeno Lake is a topographic continuation of this inlet. Counts here possibly miss significant numbers of MAMU that stay on Owikeno Lake during nesting season.  MAMU's were observed staging and flying beyond the Wannock River mouth in the evening.  Oweek,1319,1315,,,,21:59:00
CC06010017,"Bertram, Doug",Bernard K. Schroeder,CC,2006,6,25,176,3,8,222,120,0,0,Complete,Ellerslie,Ellerslie,Shore,Coastal,52.51538886,-127.992329,CWS 6 (Dunbar),FR-7112,25,0.75,552,Incoming,617,307,552,,451,499,195,451,,This is a good station location for obtaining counts. Orientation of waterways and topography and proximity to marine areas are ideal.,308,188,419,133,30,5:08:00
CC06010018,"Bertram, Doug",Bernard K. Schroeder,CC,2006,6,25,176,21,39,121,20,0,0,Complete,Ellerslie,Ellerslie,Shore,Coastal,52.51538886,-127.992329,CWS 6 (Dunbar),FR-7112,25,0.75,226,Incoming,226,59,0,,37,143,37,0,,"Johnston Bay is too small to provide an adequate radar viewscape for counts into the Johnston Creek area. Good habitat areas located in the Johnston Creek watershed. Attempted to survey the Sandell watershed, but Bob Stewart, owner of Salmon King Resort,",1319,1299,,,,21:59:00
CC06010019,"Bertram, Doug",Bernard K. Schroeder,CC,2006,6,26,177,3,9,224,120,0,0,Complete,Ellerslie,Ellerslie,Shore,Coastal,52.51538886,-127.992329,CWS 6 (Dunbar),FR-7112,25,0.75,536,Incoming,580,339,536,,449,482,222,449,,Johnston-B is south of Johnston Creek in a bay of Draney Inlet that offered a larger radar viewscape.,309,189,438,98,30,5:09:00
CC06010020,"Bertram, Doug",Bernard K. Schroeder,CC,2006,6,26,177,21,47,103,9,0,0,Complete,Skowquiltz,Skowquiltz,Shore,Coastal,52.59356452,-127.1660372,CWS 6 (Dunbar),FR-7112,25,0.75,87,Incoming,87,30,0,,22,68,22,0,,,1316,1307,,,,21:56:00
CC06010021,"Bertram, Doug",Bernard K. Schroeder,CC,2006,6,27,178,3,6,184,120,0,0,Complete,Skowquiltz,Skowquiltz,Shore,Coastal,52.59356452,-127.1660372,CWS 6 (Dunbar),FR-7112,25,0.75,280,Incoming,287,74,280,,240,247,55,240,,,306,186,249,31,30,5:06:00
CC06010022,"Bertram, Doug",Bernard K. Schroeder,CC,2006,6,28,179,3,7,181,120,0,0,Complete,Skowquiltz,Skowquiltz,Shore,Coastal,52.59356452,-127.1660372,CWS 6 (Dunbar),FR-7112,25,0.75,312,Incoming,316,51,312,312,241,244,42,241,241,,307,187,275,37,30,5:07:00
CC06010023,"Bertram, Doug",Bernard K. Schroeder,CC,2006,6,28,179,22,0,75,0,0,0,Complete,Kwatna,Kwatna 2,Shore,Coastal,52.1016704,-127.3937561,CWS 6 (Dunbar),FR-7112,25,0.75,135,Outgoing,87,135,0,,100,77,100,0,,,1314,1320,,,,21:54:00
CC06010024,"Bertram, Doug",Bernard K. Schroeder,CC,2006,6,29,180,3,10,212,120,0,0,Complete,Kwatna,Kwatna 2,Shore,Coastal,52.1016704,-127.3937561,CWS 6 (Dunbar),FR-7112,25,0.75,782,Incoming,789,256,782,782,675,681,188,675,675,,310,190,692,90,30,5:10:00
CC06010025,"Bertram, Doug",Bernard K. Schroeder,CC,2006,6,30,181,3,10,204,122,0,0,Complete,Kwatna,Kwatna 2,Shore,Coastal,52.1016704,-127.3937561,CWS 6 (Dunbar),FR-7112,25,0.75,652,Incoming,662,329,652,,544,552,216,544,,,312,190,529,123,32,5:12:00
CC06010026,"Bertram, Doug",Bernard K. Schroeder,CC,2006,6,30,181,22,30,31,0,0,0,Complete,Kilbella,Kilbella,Shore,Coastal,51.69533994,-127.358524,CWS 6 (Dunbar),FR-7112,25,0.75,47,Outgoing,1,47,0,,34,1,34,0,,Wakeman Sound is wide enough to reach the limits of the radar signal when set up at the side of the inlet. Station setup in the middle is problematic due to the river current regime with shifting silty sandbars and size of the estuary. Contacted camp watc,314,1350,,,,5:14:52
CC06010027,"Bertram, Doug",Bernard K. Schroeder,CC,2006,7,1,182,3,11,255,123,0,0,Complete,Kilbella,Kilbella,Shore,Coastal,51.69533994,-127.358524,CWS 6 (Dunbar),FR-7112,25,0.75,709,Incoming,760,463,709,709,640,682,345,640,640,Walkum Bay is possibly too steep and narrow to provide good radar coverage.  It was investigated as a possible MAMU access to the Smokehouse River valley.,314,191,622,87,33,5:14:00
CC06010028,"Bertram, Doug",Bernard K. Schroeder,CC,2006,7,2,183,3,14,237,120,0,0,Complete,Kilbella,Kilbella,Shore,Coastal,51.69533994,-127.358524,CWS 6 (Dunbar),FR-7112,25,0.75,579,Outgoing,556,579,541,,461,475,392,461,,"Surveys were rained out, but this is a key radar station location in this area. MAMU's in high numbers were noted on the water in adjacent Smith Inlet between Burnt Island and the Nekite River mouth.  Anchorage/beachline is problematic due to current from",314,194,479,62,30,5:14:00
CC06010029,"Bertram, Doug",Bernard K. Schroeder,CC,2006,7,2,183,22,10,36,0,0,0,Complete,Wannock,Wannock 2,Shore,Coastal,51.66711093,-127.2713617,CWS 6 (Dunbar),FR-7112,25,0.75,225,Incoming,225,7,0,,6,207,6,0,,,1330,1330,,,,22:10:00
CC06010030,"Bertram, Doug",Bernard K. Schroeder,CC,2006,7,3,184,3,15,195,120,0,0,Complete,Wannock,Wannock 2,Shore,Coastal,51.66711093,-127.2713617,CWS 6 (Dunbar),FR-7112,25,0.75,699,Outgoing,428,699,414,699,464,355,464,343,464,,315,195,267,147,30,5:15:00
CC06010031,"Bertram, Doug",Bernard K. Schroeder,CC,2006,7,4,185,3,0,225,136,0,0,Complete,Wannock,Wannock 2,Shore,Coastal,51.66711093,-127.2713617,CWS 6 (Dunbar),FR-7112,25,0.75,610,Incoming,786,458,610,,454,581,306,454,,,316,180,454,156,46,5:16:00
CC06010032,"Bertram, Doug",Bernard K. Schroeder,CC,2006,7,4,185,22,15,15,0,0,0,Complete,Nekite,Nekite 2,Shore,Coastal,51.38057012,-127.1169469,CWS 6 (Dunbar),FR-7112,25,0.75,18,Outgoing,3,18,0,,14,2,14,0,,,1307,1335,,,,21:47:00
CC06010033,"Bertram, Doug",Bernard K. Schroeder,CC,2006,7,5,186,3,17,248,121,0,0,Complete,Nekite,Nekite 2,Shore,Coastal,51.38057012,-127.1169469,CWS 6 (Dunbar),FR-7112,25,0.75,380,Incoming,445,100,380,380,293,337,75,293,303,,318,197,369,11,31,5:18:00
CC06010034,"Bertram, Doug",Bernard K. Schroeder,CC,2006,7,6,187,3,20,233,119,0,0,Complete,Nekite,Nekite 2,Shore,Coastal,51.38057012,-127.1169469,CWS 6 (Dunbar),FR-7112,25,0.75,334,Incoming,384,150,334,,249,282,93,249,,,319,200,326,8,29,5:19:00
CC06010035,"Bertram, Doug",Bernard K. Schroeder,CC,2006,7,7,188,3,20,191,121,0,0,Complete,Koeye,Koeye,Shore,Coastal,51.77289417,-127.8770279,CWS 6 (Dunbar),FR-7112,25,0.75,262,Incoming,272,152,262,262,216,224,101,216,216,Significant numbers of MAMU's observed on water in Green Lagoon (some holding fish) that may not commute through the Inlet on a daily basis. Access to Green Lagoon and the mouth of Green River is only via Baffle Point. The channel at Baffle Point is a tid,321,200,253,9,31,5:21:00
CC06010036,"Bertram, Doug",Bernard K. Schroeder,CC,2006,7,8,189,3,20,220,119,0,0,Complete,Ellerslie,Ellerslie,Shore,Coastal,52.51538886,-127.992329,CWS 6 (Dunbar),FR-7112,25,0.75,655,Incoming,703,306,655,655,521,553,198,521,521,Low surrounding topography and multiple access points to habitat present challenges to obtaining consistent counts here.,319,200,551,104,29,5:19:00
CC06010037,"Bertram, Doug",Bernard K. Schroeder,CC,2006,7,9,190,3,20,180,119,0,0,Excluded,Skowquiltz,Skowquiltz,Shore,Coastal,52.59356452,-127.1660372,CWS 6 (Dunbar),FR-7112,25,0.75,59,Incoming,68,9,59,,48,53,8,48,,,319,200,59,,,5:19:00
CC06010038,"Bertram, Doug",Bernard K. Schroeder,CC,2006,7,10,191,3,20,195,120,0,0,Complete,Skowquiltz,Skowquiltz,Shore,Coastal,52.59356452,-127.1660372,CWS 6 (Dunbar),FR-7112,25,0.75,251,Incoming,261,45,251,,178,185,27,178,,,320,200,231,20,30,5:20:00
CC06010039,"Bertram, Doug",Bernard K. Schroeder,CC,2006,7,11,192,3,23,180,120,0,0,Complete,Kwatna,Kwatna 2,Shore,Coastal,52.1016704,-127.3937561,CWS 6 (Dunbar),FR-7112,25,0.75,692,Incoming,692,23,692,,521,521,15,521,,,323,203,692,,,5:23:00
CC06010040,"Bertram, Doug",Bernard K. Schroeder,CC,2006,7,12,193,3,24,0,120,0,0,Excluded,Wannock,Wannock 2,Shore,Coastal,51.66711093,-127.2713617,CWS 6 (Dunbar),FR-7112,25,0.75,0,,0,0,0,,0,0,0,0,,,324,204,,,,5:24:00
CC06010041,"Bertram, Doug",Bernard K. Schroeder,CC,2006,7,13,194,3,25,180,120,0,0,Excluded,Wannock,Wannock 2,Shore,Coastal,51.66711093,-127.2713617,CWS 6 (Dunbar),FR-7112,25,0.75,57,Incoming,57,21,57,,49,49,13,49,,,325,205,42,15,30,5:25:00
CC06010042,"Bertram, Doug",Bernard K. Schroeder,CC,2006,7,14,195,3,25,180,120,0,0,Excluded,Wannock,Wannock 2,Shore,Coastal,51.66711093,-127.2713617,CWS 6 (Dunbar),FR-7112,25,0.75,46,Incoming,46,5,46,,44,44,4,44,,,325,205,45,1,30,5:25:00
CC06010043,"Bertram, Doug",Bernard K. Schroeder,CC,2006,7,15,196,3,19,188,128,0,0,Complete,Wannock,Wannock 2,Shore,Coastal,51.66711093,-127.2713617,CWS 6 (Dunbar),FR-7112,25,0.75,531,Incoming,552,237,531,,441,461,161,441,,,327,199,457,74,38,5:27:00
CC06010044,"Bertram, Doug",Bernard K. Schroeder,CC,2006,7,16,197,3,26,241,123,0,0,Complete,Kilbella,Kilbella,Shore,Coastal,51.69533994,-127.358524,CWS 6 (Dunbar),FR-7112,25,0.75,446,Incoming,451,444,446,,366,371,275,366,,Orientation of this inlet is likely not conducive to intensive use as a flight path.  Narrowness of inlet also limits radar view.,329,206,395,51,33,5:29:00
CC06010045,"Bertram, Doug",Bernard K. Schroeder,CC,2006,7,17,198,3,53,237,97,0,0,Complete,Nekite,Nekite 2,Shore,Coastal,51.38057012,-127.1169469,CWS 6 (Dunbar),FR-7112,25,0.75,356,Incoming,374,144,356,,303,318,100,303,,,330,233,351,5,7,5:30:00
CC06010046,"Bertram, Doug",Bernard K. Schroeder,CC,2006,7,18,199,3,30,244,120,0,0,Complete,Wakeman,Wakeman,Shore,Coastal,51.0277768,-126.5099344,CWS 6 (Dunbar),FR-7112,25,0.75,391,Incoming,422,248,391,391,304,326,172,304,304,,330,210,386,5,30,5:30:00
CC06010047,"Bertram, Doug",Bernard K. Schroeder,CC,2006,7,19,200,3,31,193,120,0,0,Complete,Kakweikan,Kakweikan 2,Shore,Coastal,50.79553239,-126.013895,CWS 6 (Dunbar),FR-7112,25,0.75,694,Incoming,719,265,694,694,591,608,176,591,591,"Good station location and radar viewscape, unlogged valley system.",331,211,690,4,30,5:31:00
CC08010001,"Bertram, Doug",Bernard K. Schroeder,CC,2008,6,9,161,3,15,12,120,108,,Excluded,Wakeman,Wakeman 2,Shore,Coastal,51.02611703,-126.5113925,RESL 2,FR-8122,25,0.75,24,Incoming,24,3,24,,20,20,3,20,,,315,195,24,,,5:15:00
CC08010002,"Bertram, Doug",Bernard K. Schroeder,CC,2008,6,9,161,21,30,82,8,0,0,Complete,Wakeman,Wakeman 2,Shore,Coastal,51.02611703,-126.5113925,RESL 2,FR-8122,25,0.75,188,Incoming,188,74,0,,45,134,45,0,,,1298,1290,,,,21:38:00
CC08010003,"Bertram, Doug",Bernard K. Schroeder,CC,2008,6,10,162,3,14,193,117,0,0,Complete,Wakeman,Wakeman 2,Shore,Coastal,51.02611703,-126.5113925,RESL 2,FR-8122,25,0.75,352,Incoming,364,194,352,,275,282,124,275,,,311,194,316,36,27,5:11:00
CC08010004,"Bertram, Doug",Bernard K. Schroeder,CC,2008,6,10,162,21,15,84,20,0,0,Complete,Kakweikan,Kakweikan 1,Shore,Coastal,50.80086175,-126.0154571,RESL 2,FR-8122,25,0.75,130,Incoming,130,38,0,,29,90,29,0,,,1295,1275,,,,21:35:00
CC08010005,"Bertram, Doug",Bernard K. Schroeder,CC,2008,6,11,163,3,10,241,120,0,0,Complete,Kakweikan,Kakweikan 1,Shore,Coastal,50.80086175,-126.0154571,RESL 2,FR-8122,25,0.75,482,Incoming,548,191,482,,394,438,134,394,,,310,190,475,7,30,5:10:00
CC08010006,"Bertram, Doug",Bernard K. Schroeder,CC,2008,6,12,164,3,10,200,120,0,0,Complete,Kakweikan,Kakweikan 1,Shore,Coastal,50.80086175,-126.0154571,RESL 2,FR-8122,25,0.75,526,Incoming,545,195,526,526,451,463,137,451,451,,310,190,494,32,30,5:10:00
CC08010007,"Bertram, Doug",Bernard K. Schroeder,CC,2008,6,13,165,3,12,189,120,0,0,Complete,Kwalate,Kwalate,Shore,Coastal,50.77933362,-125.6833312,RESL 2,FR-8122,25,0.75,107,Incoming,107,36,107,,88,88,26,88,,,312,192,104,3,30,5:12:00
CC08010008,"Bertram, Doug",Bernard K. Schroeder,CC,2008,6,13,165,21,36,-60,0,120,,Excluded,Kwalate,Kwalate,Shore,Coastal,50.77933362,-125.6833312,RESL 2,FR-8122,25,0.75,0,,0,0,0,,0,0,0,0,,,1296,1296,,,,21:36:00
CC08010009,"Bertram, Doug",Bernard K. Schroeder,CC,2008,6,14,166,3,9,180,120,0,0,Complete,Kwalate,Kwalate,Shore,Coastal,50.77933362,-125.6833312,RESL 2,FR-8122,25,0.75,146,Incoming,161,47,146,,118,127,35,118,,,309,189,140,6,30,5:09:00
CC08010010,"Bertram, Doug",Bernard K. Schroeder,CC,2008,6,17,169,3,12,0,120,120,,Excluded,Koeye,Koeye,Shore,Coastal,51.77289417,-127.8770279,RESL 2,FR-8122,25,0.75,0,,0,0,0,,0,0,0,0,,,312,192,,,,5:12:00
CC08010011,"Bertram, Doug",Bernard K. Schroeder,CC,2008,6,17,169,21,30,74,22,8,,Complete,Koeye,Koeye,Shore,Coastal,51.77289417,-127.8770279,RESL 2,FR-8122,25,0.75,167,Incoming,167,23,0,,17,133,17,0,,,1312,1290,,,,21:52:00
CC08010012,"Bertram, Doug",Bernard K. Schroeder,CC,2008,6,18,170,3,12,200,120,14,,Complete,Koeye,Koeye,Shore,Coastal,51.77289417,-127.8770279,RESL 2,FR-8122,25,0.75,206,Incoming,236,112,206,,171,192,71,171,,,312,192,200,6,30,5:12:00
CC08010013,"Bertram, Doug",Bernard K. Schroeder,CC,2008,6,19,171,3,11,184,121,0,0,Complete,Koeye,Koeye,Shore,Coastal,51.77289417,-127.8770279,RESL 2,FR-8122,25,0.75,307,Incoming,313,150,307,307,251,256,95,251,251,,312,191,302,5,31,5:12:00
CC08010014,"Bertram, Doug",Bernard K. Schroeder,CC,2008,6,20,172,3,8,0,120,120,,Excluded,Ellerslie,Ellerslie,Shore,Coastal,52.51538886,-127.992329,RESL 2,FR-8122,25,0.75,0,,0,0,0,,0,0,0,0,,,308,188,,,,5:08:00
CC08010015,"Bertram, Doug",Bernard K. Schroeder,CC,2008,6,21,173,3,8,-9,120,146,,Excluded,Ellerslie,Ellerslie,Shore,Coastal,52.51538886,-127.992329,RESL 2,FR-8122,25,0.75,4,Incoming,6,1,4,,4,5,1,4,,,308,188,4,,,5:08:00
CC08010016,"Bertram, Doug",Bernard K. Schroeder,CC,2008,6,21,173,21,25,96,33,0,0,Complete,Ellerslie,Ellerslie,Shore,Coastal,52.51538886,-127.992329,RESL 2,FR-8122,25,0.75,206,Incoming,206,80,0,,58,151,58,0,,,1318,1285,,,,21:58:00
CC08010017,"Bertram, Doug",Bernard K. Schroeder,CC,2008,6,22,174,3,8,210,120,0,0,Complete,Ellerslie,Ellerslie,Shore,Coastal,52.51538886,-127.992329,RESL 2,FR-8122,25,0.75,661,Incoming,672,341,661,661,514,521,248,514,514,,308,188,553,108,30,5:08:00
CC08010018,"Bertram, Doug",Bernard K. Schroeder,CC,2008,6,23,175,3,5,181,120,0,0,Complete,Skowquiltz,Skowquiltz,Shore,Coastal,52.59356452,-127.1660372,RESL 2,FR-8122,25,0.75,181,Incoming,189,65,181,181,131,136,38,131,131,,305,185,165,16,30,5:05:00
CC08010019,"Bertram, Doug",Bernard K. Schroeder,CC,2008,6,24,176,3,5,48,120,132,,Excluded,Skowquiltz,Skowquiltz,Shore,Coastal,52.59356452,-127.1660372,RESL 2,FR-8122,25,0.75,52,Incoming,55,4,52,,44,47,4,44,,,305,185,49,3,30,5:05:00
CC08010020,"Bertram, Doug",Bernard K. Schroeder,CC,2008,6,27,179,3,8,100,120,80,,Complete,Kwatna,Kwatna 2,Shore,Coastal,52.1016704,-127.3937561,RESL 2,FR-8122,25,0.75,806,Incoming,811,35,806,,674,679,25,674,,,308,188,790,16,30,5:08:00
CC08010021,"Bertram, Doug",Bernard K. Schroeder,CC,2008,6,27,179,21,35,80,19,0,0,Complete,Kwatna,Kwatna 2,Shore,Coastal,52.1016704,-127.3937561,RESL 2,FR-8122,25,0.75,348,Incoming,348,104,0,,76,258,76,0,,,1314,1295,,,,21:54:00
CC08010022,"Bertram, Doug",Bernard K. Schroeder,CC,2008,6,28,180,3,7,186,123,0,0,Complete,Kwatna,Kwatna 2,Shore,Coastal,52.1016704,-127.3937561,RESL 2,FR-8122,25,0.75,756,Incoming,761,476,756,,601,603,316,601,,,310,187,715,41,33,5:10:00
CC08010023,"Bertram, Doug",Bernard K. Schroeder,CC,2008,6,29,181,3,10,218,122,0,0,Complete,Kilbella,Kilbella,Shore,Coastal,51.69533994,-127.358524,RESL 2,FR-8122,25,0.75,486,Outgoing,384,486,381,,325,322,325,320,,,312,190,306,75,32,5:12:00
CC08010024,"Bertram, Doug",Bernard K. Schroeder,CC,2008,6,30,182,3,8,202,126,0,0,Complete,Kilbella,Kilbella,Shore,Coastal,51.69533994,-127.358524,RESL 2,FR-8122,25,0.75,399,Incoming,402,398,399,,318,320,249,318,,,314,188,340,59,36,5:14:00
CC08010025,"Bertram, Doug",Bernard K. Schroeder,CC,2008,7,1,183,3,14,213,120,0,0,Complete,Wannock,Wannock 2,Shore,Coastal,51.66711093,-127.2713617,RESL 2,FR-8122,25,0.75,674,Outgoing,379,674,285,,360,239,360,182,,,314,194,256,29,30,5:14:00
CC08010026,"Bertram, Doug",Bernard K. Schroeder,CC,2008,7,1,183,21,45,77,5,0,0,Complete,Wannock,Wannock 2,Shore,Coastal,51.66711093,-127.2713617,RESL 2,FR-8122,25,0.75,1109,Incoming,1109,19,0,,11,652,11,0,,,1310,1305,,,,21:50:00
CC08010027,"Bertram, Doug",Bernard K. Schroeder,CC,2008,7,2,184,3,12,190,123,0,0,Complete,Wannock,Wannock 2,Shore,Coastal,51.66711093,-127.2713617,RESL 2,FR-8122,25,0.75,583,Outgoing,280,583,263,,312,199,312,189,,,315,192,200,63,33,5:15:00
CC08010028,"Bertram, Doug",Bernard K. Schroeder,CC,2008,7,3,185,3,16,162,120,18,,Complete,Nekite,Nekite 2,Shore,Coastal,51.38057012,-127.1169469,RESL 2,FR-8122,25,0.75,246,Incoming,252,100,246,,197,201,61,197,,,316,196,232,14,30,5:16:00
CC08010029,"Bertram, Doug",Bernard K. Schroeder,CC,2008,7,3,185,21,30,-44,18,67,,Complete,Nekite,Nekite 2,Shore,Coastal,51.38057012,-127.1169469,RESL 2,FR-8122,25,0.75,45,Incoming,45,1,0,,1,25,1,0,,,1308,1290,,,,21:48:00
CC08010030,"Bertram, Doug",Bernard K. Schroeder,CC,2008,7,4,186,3,18,172,120,11,,Complete,Nekite,Nekite 2,Shore,Coastal,51.38057012,-127.1169469,RESL 2,FR-8122,25,0.75,204,Incoming,211,137,204,,161,166,87,161,,,318,198,204,,,5:18:00
CC08010031,"Bertram, Doug",Bernard K. Schroeder,CC,2008,7,5,187,3,18,0,120,180,,Excluded,Koeye,Koeye,Shore,Coastal,51.77289417,-127.8770279,RESL 2,FR-8122,25,0.75,9,Incoming,9,1,9,,8,8,1,8,,,318,198,9,,,5:18:00
CC08010032,"Bertram, Doug",Bernard K. Schroeder,CC,2008,7,7,189,3,20,144,118,36,,Complete,Ellerslie,Ellerslie,Shore,Coastal,52.51538886,-127.992329,RESL 2,FR-8122,25,0.75,618,Incoming,702,167,618,,411,458,90,411,,,318,200,602,16,28,5:18:00
CC08010033,"Bertram, Doug",Bernard K. Schroeder,CC,2008,7,7,189,21,19,66,30,24,,Complete,Skowquiltz,Skowquiltz,Shore,Coastal,52.59356452,-127.1660372,RESL 2,FR-8122,25,0.75,96,Incoming,96,28,0,,17,60,17,0,,,1309,1279,,,,21:49:00
CC08010034,"Bertram, Doug",Bernard K. Schroeder,CC,2008,7,8,190,3,20,0,120,180,,Excluded,Skowquiltz,Skowquiltz,Shore,Coastal,52.59356452,-127.1660372,RESL 2,FR-8122,25,0.75,0,,0,0,0,,0,0,0,0,,,320,200,,,,5:20:00
CC08010035,"Bertram, Doug",Bernard K. Schroeder,CC,2008,7,9,191,3,16,243,123,0,0,Complete,Kwatna,Kwatna 2,Shore,Coastal,52.1016704,-127.3937561,RESL 2,FR-8122,25,0.75,1103,Incoming,1194,894,1103,1103,764,820,521,764,764,,319,196,1050,53,33,5:19:00
CC08010036,"Bertram, Doug",Bernard K. Schroeder,CC,2008,7,9,191,21,15,106,31,0,0,Complete,Kilbella,Kilbella,Shore,Coastal,51.69533994,-127.358524,RESL 2,FR-8122,25,0.75,600,Incoming,600,260,0,,133,318,133,0,,,1306,1275,,,,21:46:00
CC08010037,"Bertram, Doug",Bernard K. Schroeder,CC,2008,7,10,192,3,18,225,124,8,,Complete,Kilbella,Kilbella,Shore,Coastal,51.69533994,-127.358524,RESL 2,FR-8122,25,0.75,906,Incoming,963,608,906,906,577,610,332,577,577,,322,198,823,83,34,5:22:00
CC08010038,"Bertram, Doug",Bernard K. Schroeder,CC,2008,7,10,192,21,0,111,45,0,0,Complete,Wannock,Wannock 2,Shore,Coastal,51.66711093,-127.2713617,RESL 2,FR-8122,25,0.75,1353,Incoming,1353,45,0,,22,765,22,0,,,1305,1260,,,,21:45:00
CC08010039,"Bertram, Doug",Bernard K. Schroeder,CC,2008,7,11,193,3,22,180,121,0,0,Complete,Wannock,Wannock 2,Shore,Coastal,51.66711093,-127.2713617,RESL 2,FR-8122,25,0.75,1091,Outgoing,279,1091,279,1091,525,160,525,160,525,,323,202,193,86,31,5:23:00
CC08010040,"Bertram, Doug",Bernard K. Schroeder,CC,2008,7,12,194,3,21,186,124,0,0,Complete,Nekite,Nekite 2,Shore,Coastal,51.38057012,-127.1169469,RESL 2,FR-8122,25,0.75,370,Incoming,394,268,370,370,247,265,149,247,247,,325,201,357,13,34,5:25:00
CC08010041,"Bertram, Doug",Bernard K. Schroeder,CC,2008,7,13,195,3,25,188,120,0,0,Complete,Kakweikan,Kakweikan 2,Shore,Coastal,50.79553239,-126.013895,RESL 2,FR-8122,25,0.75,889,Incoming,900,574,889,889,617,625,292,617,617,,325,205,840,49,30,5:25:00
CC08010042,"Bertram, Doug",Bernard K. Schroeder,CC,2008,7,14,196,3,27,186,120,0,0,Complete,Kwalate,Kwalate,Shore,Coastal,50.77933362,-125.6833312,RESL 2,FR-8122,25,0.75,203,Incoming,215,110,203,203,140,148,67,140,140,,327,207,203,,,5:27:00
CC17010001,"Bertram, Doug",Bernard K. Schroeder,CC,2017,7,23,204,3,37,136,120,44,,Complete,Ellerslie,Ellerslie,Shore,Coastal,52.51630647,-127.9923965,RESL 2,FR-8122,25,0.75,247,Incoming,261,99,247,247,229,242,83,229,229,,337,217,245,2,30,5:37:00
CC17010002,"Bertram, Doug",Bernard K. Schroeder,CC,2017,7,24,205,3,38,197,120,0,,Complete,Ellerslie,Ellerslie,Shore,Coastal,52.51630647,-127.9923965,RESL 2,FR-8122,25,0.75,207,Incoming,218,139,207,,198,209,115,198,,,338,218,171,36,30,5:38:00
